N° de factura,ID Cliente
C558257,18198
563704,
545600,
548725,12678
538069,16795
546915,15695
559987,12619
553369,15044
569122,12694
580401,17618
570121,13419
558482,16570
538014,14440
538064,15271
538001,
C541415,14292
546159,16471
C540781,16875
545073,14036
568538,15061
574064,17434
552959,12748
558363,16029
555127,15241
551194,14606
569558,14936
C581012,13014
575328,17857
555534,14682
562886,17994
553552,17702
581097,13685
547064,16096
565198,16729
C579871,16101
541400,13929
568897,13886
580580,
560686,15632
553201,17758
573504,13983
C570480,17552
565043,
542236,17027
574703,15426
C543605,13110
556953,14911
540649,15061
540489,13593
546860,18198
573368,14507
553051,15498
547996,
553159,14194
551573,
568179,12545
566864,17786
C547409,13092
C570508,15706
C550609,14502
536550,
548500,17071
580387,18065
539220,
557849,17613
545911,17940
562572,17298
C554477,16086
539312,15197
561814,14854
565612,12616
568880,14524
566215,14895
554809,16838
543803,17126
567699,17466
537609,17675
555721,15108
546857,12937
568046,18118
547504,12683
C565615,12683
555284,14298
561876,14472
551161,18183
573290,
573110,17677
552528,17218
559862,12782
570496,16422
555547,12681
563914,12518
556929,15611
C565925,12471
546062,16221
559036,12637
574315,17076
551150,18144
559699,12682
C541492,
539994,
543449,16553
543736,15044
545857,
C538691,14176
C566205,16362
C551685,16029
555844,14711
560924,15061
546402,13305
576897,17828
545905,15234
559909,18245
538008,12683
C540398,14047
552881,18245
573734,
C572492,12940
551562,13026
574907,17043
570415,14201
569672,17841
541269,12626
553542,
553538,15855
543507,15039
573314,16987
546656,
549460,
565938,
556917,12415
562608,15502
C558423,16966
574913,13323
548378,
553194,16283
572810,13644
569790,15910
545028,13973
558628,12626
569149,
C548834,12744
C571637,14688
540943,17841
570714,13520
577525,16905
555627,15805
574169,17491
540261,13089
536378,14688
578297,17017
558621,13745
575649,
579191,16684
553160,14194
560917,17949
C570654,
559805,
569866,12757
561513,
549345,
566736,12726
570702,16652
554708,16449
C566168,
567633,12939
C548532,14031
C538109,16042
553186,13183
579470,16549
569886,
579139,18102
549729,13634
575325,17293
579542,13658
554060,18008
C544420,16191
556290,17088
574022,12594
570092,16029
570421,13980
556670,15838
560694,12757
565802,17573
C537857,17340
555116,16919
564041,14560
578815,13860
538240,16062
C543239,14462
554496,18173
543604,16558
C564908,17705
572051,14646
574860,17857
561502,14305
547922,15624
568210,17159
572774,16966
561518,15261
576931,13028
543477,17315
546524,17811
537017,
553892,14825
554918,17345
C561237,13050
564328,12662
546646,13716
C562620,13089
569261,17321
567301,
538885,
574729,15526
567186,17073
562454,15128
538873,
580482,16033
549346,
C554528,14217
536374,15100
C577151,12781
542579,
569221,14970
540472,18179
569730,16422
C566945,13319
561202,17705
558886,13267
552548,16357
572903,17974
C581569,17315
566039,14223
565763,14739
575154,12395
544676,17841
550615,16730
544106,14530
567477,16327
537362,17596
569231,13379
C550664,16923
562784,16791
540703,14135
550927,
C553029,14201
C574488,13050
569658,16359
551885,16700
537032,
C540634,13672
562444,14713
548165,
578088,16376
559815,15251
562224,17306
555106,12790
571636,13509
560992,18161
571119,
538671,15777
547666,14235
559163,
540497,
547330,
C566749,13999
551547,
C567091,12513
564752,16126
574736,17131
548221,
575510,14646
548955,12348
547565,13035
540362,13656
571703,
537253,
553093,13798
538158,
540126,13798
572314,17111
557323,
577490,16464
536416,13255
565086,13631
552884,12395
C540944,16554
C556656,13148
547412,12399
541949,18136
570250,14027
561365,
538638,17231
553001,17658
571273,13034
537768,15750
578230,15189
536747,17802
550917,17381
C540400,16150
C568097,15804
550502,
562161,17841
569492,16333
553857,
C544429,16306
554057,17867
557767,13089
537795,17213
C551180,14586
578836,13069
544314,13767
C568232,14808
561532,15061
538817,16191
578288,12748
562286,15061
553390,17841
C552841,15827
557138,
552547,13098
547846,18071
565371,
554424,14527
551589,
579675,15654
577041,15864
C550463,13157
557955,16175
C543603,15570
541131,
569000,17015
572960,18154
550983,
560719,
552684,
562893,17442
556182,16892
563702,
551716,
580890,15189
567059,
574226,17306
C560559,16145
555075,16013
552340,17949
572298,14071
547567,17644
549034,
538042,
575738,16790
580696,17757
555944,16955
570239,16518
545597,14570
C561117,13520
539637,14083
546762,17961
578478,
552821,18118
C543307,18118
567384,17450
C578142,17010
537018,
566922,16156
556188,
560991,12438
550908,
543254,
552558,14766
C555329,15622
544926,13468
544898,14880
560228,17750
573400,17796
546386,14312
C552173,15144
543003,14312
548536,
543730,16928
554108,13668
C554197,14573
550016,15416
C568664,14911
580125,13089
560088,15114
576358,15660
549028,
580959,14673
565115,16880
573275,15311
537879,14243
537775,17722
562842,17675
540414,12481
C562423,12584
C572479,12463
541424,
563621,13113
549439,13562
546067,17450
561585,13728
575059,14071
574856,
569833,15306
569021,15321
546312,
572468,
554262,17715
559704,12669
574287,14723
542864,13802
545238,15241
551441,
568319,17389
557634,15412
560188,18229
581334,17841
542906,
C536379,14527
562424,12584
545461,14388
542174,16043
580916,13685
542718,15602
541591,15831
569931,
557959,17351
539635,14051
578692,
552243,12748
557878,16940
562433,17677
568828,15175
563350,14498
576517,
562018,17282
576080,18211
557415,
C566007,16076
545870,17162
580750,12749
572567,12398
C543744,13672
542225,
556071,15974
539865,15587
580965,12417
549541,17268
549115,13098
C573929,17811
568548,
542573,
567375,14766
540534,12971
579518,12748
C558080,15104
572520,13165
570822,
565302,
550641,
574100,14098
C563693,17243
565838,15071
C553905,15622
C566088,14911
541988,15222
563149,13695
554261,16033
541203,13090
544456,14803
C555730,14625
548620,
560253,13993
571930,
543106,15658
575514,12541
548709,17744
C575648,16523
C544696,14735
568193,17107
558268,
541268,12872
C562030,
545164,16458
554658,12839
551654,16837
564572,15078
571311,17402
C546905,15061
551583,
C550423,14403
566170,12879
552567,12971
575678,16169
559679,15265
549259,13712
C549786,14071
578026,17659
563684,17386
569516,
562019,14709
571655,14688
553848,17364
537222,14404
542419,14662
571436,16076
578141,14646
556541,13552
556050,14367
551734,18178
537396,17223
547005,12474
C567177,15533
568705,14434
C559983,14562
C540787,13408
C556275,13115
544664,16045
581149,15471
554698,16678
552202,12414
547948,
543255,13050
546827,15301
556463,12583
569561,13468
C551175,14329
540908,12980
575091,17160
568993,15062
574363,18102
546986,14194
547539,16943
564538,13408
580141,14895
548223,17306
544652,13694
C560384,14808
581498,
C573098,15088
C566672,13145
538576,14498
539412,
560538,16128
C554690,16871
C548830,12744
548736,13984
565764,
546215,14713
546850,13268
554093,14837
570097,16029
551274,14235
C539289,18065
579559,16764
578011,15150
560926,
556728,15719
C580805,16764
575690,14189
559436,15901
569242,14193
557312,17001
573169,
574707,17107
C575565,14401
541605,13502
546790,14713
541480,12527
C545476,14527
543802,13742
C557387,
560715,13549
572132,13725
C575962,14547
C577509,13118
549135,
560090,
547249,
540987,
541005,16161
541968,13396
538157,17576
575185,14051
570228,15821
C573755,13028
C573086,13991
C568582,13014
C567946,12909
C555880,15643
537664,15024
543118,13842
563619,12839
573162,15611
546314,16808
562205,18055
578120,14493
557776,14422
578119,17769
C575156,16602
C559741,13013
578544,17096
562526,16880
554056,
571663,17262
563179,12431
541266,15673
557940,18017
550542,
570429,13225
558625,14132
570087,
572221,17086
569460,13895
563169,14911
543487,13319
578287,12723
540947,15939
543915,13717
567327,13102
558614,
556110,13856
543914,14715
545412,15061
578091,14554
560698,16353
564199,13263
563745,15159
568800,14868
C569953,15841
545933,13908
C550810,15135
539588,14527
577016,17095
559187,12507
C565864,15752
556813,
C571861,16670
552651,16431
C537039,15708
559333,16112
579015,12906
577404,17243
566237,13742
561603,14855
539030,13089
549550,15038
C569245,14096
581010,17503
554113,16700
573914,14383
550457,13798
541370,18179
579920,16839
571034,12359
553556,17530
566622,13860
559527,17787
550216,13516
566046,12971
581223,15237
543399,
548541,14957
548502,
561102,12412
550314,16905
542154,15777
C539599,17951
565083,16187
566196,14180
540547,14911
553363,13650
568998,17905
578686,13050
570226,16931
551325,
C571287,13610
538994,17525
550760,
574871,14527
568509,16422
575735,14156
541283,12820
568198,16771
C556535,17169
557147,12408
553197,17263
C552585,17841
C547852,15065
560447,13756
559678,16033
548861,18185
549751,13089
C564138,12753
572812,15089
561698,15974
550333,15410
544838,12565
552575,14397
555562,17841
560432,13327
574755,13078
558837,
569216,15555
577111,
C559740,17381
560820,17811
572664,16401
C577342,
539481,
550628,13101
C543368,18245
552025,13969
548971,16919
547648,15144
551184,18220
559037,
558536,12424
560446,14156
556192,15615
559346,13486
577029,15563
C574030,13870
581218,14191
540753,14217
546398,13043
566200,16910
537793,15032
555259,13069
549735,13824
551571,
561280,18211
570254,16179
537375,17019
C574339,14629
C558189,15996
546843,12472
573846,14866
554161,12464
576913,13756
561054,18229
548205,
536375,17850
547070,16115
578952,18112
563938,18144
566217,14096
547028,13593
576661,17377
578359,14607
549836,16814
572049,17243
562342,16929
573274,
553009,13601
557325,15291
546732,14606
578149,
577610,15373
540507,12939
565370,
580549,
559674,15856
557211,15513
570227,13260
564839,13524
C557519,16739
580283,16133
554078,12971
563214,16370
540520,17555
575691,14180
548169,14680
575036,15249
538593,16701
548496,12678
559011,17049
549712,
C543004,13939
561921,
C537613,
581201,
539607,12681
574720,14547
570842,17676
540522,13102
539417,17007
573492,13544
554944,18073
571509,13110
537219,14081
549546,16889
541107,17744
557569,12474
550663,15078
572724,
558341,14741
564065,15150
C556678,13658
550967,12971
574870,17811
544822,18231
578701,17624
560358,
576929,16638
550980,
546379,
545551,
568064,14880
C546131,16057
541272,13527
559544,17126
546554,16037
544920,13081
538055,
541136,18229
551665,17442
575080,14676
558885,13267
536562,13468
548204,
575162,
570455,14529
566320,13983
565251,12748
570014,15214
546750,14543
570191,12778
581514,17754
544072,
553909,12951
569840,17428
572701,
537442,
C542140,12947
541407,13199
569667,17521
555485,17722
536567,16048
C572059,17346
549839,15212
538511,13959
562598,15152
565093,13408
562531,13984
C543608,17230
538721,17526
568583,15584
558102,17372
577135,12427
551717,13263
550477,17338
547420,15449
572458,15142
566304,18158
554955,17412
C542101,12471
544770,
581180,12347
577469,15009
574827,14080
561555,
559167,17997
557755,14733
549633,15671
546308,
542879,
564540,12748
543519,17083
554974,14031
C569995,14557
580092,13969
580069,15060
573816,
537887,18092
551006,
572860,17470
539761,17593
563036,14868
543781,
539490,17069
C576871,14441
546998,16023
545582,13694
C556818,17284
576636,12912
566577,
568142,16744
542577,
553130,17398
566670,18065
566484,13880
548687,14195
559932,17389
554118,16592
548792,14711
547870,13668
537901,13854
562576,15518
552214,
561817,12921
539053,16725
545722,16013
536755,
573428,12571
558030,16419
C562661,13588
567696,
547533,
555478,13777
568313,14908
539611,
546521,16013
542944,17560
539222,14621
560262,14224
567626,15311
572838,14539
538197,14419
549325,12717
C574748,17107
574852,15493
566198,18109
581227,17677
545680,15400
554941,16016
547720,14209
575694,12748
569699,12723
C556930,15625
C559079,17841
558684,14016
C545556,15005
C548453,17428
540170,13767
538630,14565
538510,18004
544154,13414
C579889,13853
558775,18102
536396,17850
581285,13394
550490,17054
570554,14800
546315,16558
550835,15034
548871,14410
562216,16835
538116,13327
558094,14795
570388,14911
554933,13232
564376,14196
557140,
549542,15311
572682,17928
C550540,14339
C565237,14299
537404,17191
545081,16057
549371,
566493,
543189,17517
553713,13798
540549,
574341,18102
580665,16684
577113,
556890,17581
549250,14446
